year,rank,distributor,market_share,total_gross,movies_tracked,movies_released
2011,115,Corinth Films,0.0,34100000.0,1,1
2011,116,Category One,0.0,27000000.0,1,1
2011,117,The World According to Shorts,0.0,23200000.0,1,0
2011,118,Olive Films,0.0,19600000.0,1,1
2011,119,CrowdStarter,0.0,19100000.0,1,1
2011,120,Wolfe Releasing,0.0,19000000.0,1,0
2011,121,Rumur Releasing,0.0,18000000.0,1,1
2011,122,Alpha Galore,0.0,15800000.0,1,1
2011,123,Clay Way Media,0.0,15300000.0,1,0
2011,124,FilmDemic,0.0,15000000.0,1,1
2011,125,Maya Entertainment,0.0,13800000.0,1,1
2011,126,Tostie Productions,0.0,13100000.0,1,1
2011,127,PMK*BNC,0.0,12400000.0,1,1
2011,128,Fisher-Klingenstein Films,0.0,12100000.0,1,1
2011,129,Bigfoot Ascendant,0.0,12000000.0,1,1
2011,130,Check Entertainment,0.0,11000000.0,1,1
2011,131,CAVU,0.0,9600000.0,1,1
2011,132,Worldplay,0.0,9500000.0,1,0
2011,133,Entertainment One,0.0,6000000.0,1,1
2011,134,Cinema Libre Studio,0.0,5500000.0,2,2
2011,135,Driving With Our Eyes Shut,0.0,5300000.0,2,1
2011,136,Kinobild Releasing,0.0,5200000.0,1,1
2011,137,Cinema Libre,0.0,5200000.0,1,1
2011,138,Extra Butter,0.0,4000000.0,1,1
2011,139,The Nobelity Project,0.0,3500000.0,1,1
2011,140,AfterLight,0.0,2800000.0,1,1
2011,141,Embrem Entertainment,0.0,1700000.0,1,0
2011,142,Blackrock Films,0.0,1500000.0,1,1
2011,143,Flicker Alley,0.0,1200000.0,1,0
2011,144,Trillian,0.0,1100000.0,1,0
2011,145,Breaking Glass Pictures,0.0,1000000.0,1,1
2011,146,Wind Pixie,0.0,700000.0,1,0
2011,147,Found-Charger Cinema,0.0,300000.0,1,1
2012,1,Sony / Columbia,0.161,1792200000.0,25,19
2012,2,Warner Bros.,0.149,1665400000.0,36,24
2012,3,Buena Vista,0.139,1551400000.0,18,13
2012,4,Universal,0.11900000000000001,1323900000.0,17,16
2012,5,Lionsgate,0.111,1239100000.0,22,22
2012,6,20th Century Fox,0.092,1025400000.0000001,19,15
2012,7,Paramount,0.08199999999999999,914400000.0,21,14
2012,8,New Line,0.03,332400000.0,2,2
2012,9,Weinstein Company,0.023,258200000.0,18,15
2012,10,Relativity,0.018000000000000002,202400000.0,6,5
2012,11,Focus Features,0.013000000000000001,144600000.0,10,8
2012,12,Open Road Films,0.012,136400000.0,5,5
2012,13,Fox Searchlight,0.011000000000000001,117800000.0,10,7
2012,14,CBS Films,0.008,89900000.0,4,4
2012,15,FilmDistrict,0.006999999999999999,75000000.0,6,4
2012,16,Sony Classics,0.004,50000000.0,24,16
2012,17,Rocky Mountain Pictures,0.003,37400000.0,8,8
2012,18,Roadside Attractions,0.002,19400000.0,11,10
2012,19,Magnolia,0.001,16500000.0,37,32
2012,20,Summit Entertainment,0.001,16200000.0,2,0
2012,21,Eros,0.001,14000000.0,16,16
2012,22,IFC,0.001,13800000.0,38,37
2012,23,Millennium Ent.,0.001,11300000.0,9,9
2012,24,Samuel Goldwyn,0.001,9700000.0,9,9
2012,25,Arc Entertainment,0.001,9200000.0,3,3
2012,26,LD Entertainment,0.001,8800000.0,2,2
2012,27,UTV Communications,0.001,6500000.0,15,15
2012,28,Yash Raj,0.0,5400000.0,3,3
2012,29,Oscilloscope Pictures,0.0,5100000.0,9,8
2012,30,Paramount Vantage,0.0,4400000.0,3,2
2012,31,National Geographic Entertainment,0.0,4000000.0,1,1
2012,32,Music Box Films,0.0,3900000.0,17,11
2012,33,Reliance Big Pictures,0.0,3600000.0,2,1
2012,34,Cohen Media Group,0.0,3500000.0,5,6
2012,35,Atlas Distribution,0.0,3300000.0,1,1
2012,36,3D Entertainment,0.0,2900000.0,2,1
2012,37,IMAX,0.0,2300000.0,4,0
2012,38,Entertainment One,0.0,2200000.0,7,7
2012,39,Indomina Media,0.0,1900000.0,4,4
2012,40,Branded/Peck Ent.,0.0,1800000.0,1,1
2012,41,Shorts International,0.0,1700000.0,1,1
2012,42,China Lion,0.0,1700000.0,12,12
2012,43,ATO Pictures,0.0,1300000.0,4,4
2012,44,CJ Entertainment,0.0,1300000.0,3,3
2012,45,Kino Lorber,0.0,1200000.0,23,20
2012,46,FIP,0.0,1200000.0,1,1
2012,47,Codeblack Entertainment,0.0,1200000.0,1,1
2012,48,Kenn Viselman Presents,0.0,1100000.0,1,1
2012,49,Veracity,0.0,1000000.0,1,1
2012,50,Anchor Bay Films,0.0,997000000000.0,7,7
2012,51,Well Go USA,0.0,937000000000.0,5,5
2012,52,Submarine Deluxe,0.0,863000000000.0,4,2
2012,53,Variance Films,0.0,827000000000.0,11,6
2012,54,Page 124 Productions,0.0,769000000000.0,1,1
2012,55,Nocturnal Features,0.0,763000000000.0,5,5
2012,56,Strand,0.0,746000000000.0,18,16
2012,57,GKIDS,0.0,678000000000.0,4,4
2012,58,Radius-TWC,0.0,649000000000.0,5,5
2012,59,Zeitgeist,0.0,620000000000.0,6,5
2012,60,Producers Distribution Agency,0.0,479000000000.0,3,2
2012,61,Arenas Entertainment,0.0,451000000000.0,1,0
2012,62,Cinema Guild,0.0,419000000000.0,11,9
2012,63,International Film Circuit,0.0,411000000000.0,7,5
2012,64,First Run,0.0,398000000000.0,24,19
2012,65,Wrekin Hill,0.0,382000000000.0,3,3
2012,66,Loki Films,0.0,376000000000.0,1,1
2012,67,MPI Media Group,0.0,364000000000.0,2,2
2012,68,Tribeca Film,0.0,343000000000.0,12,12
2012,69,Drafthouse,0.0,340000000000.0,5,5
2012,70,Eleven Arts,0.0,311000000000.0,2,2
2012,71,Adopt Films,0.0,306000000000.0,2,2
2012,72,Rialto,0.0,303000000000.0,7,7
2012,73,Callbox LLC,0.0,289000000000.0,1,1
2012,74,The Film Arcade,0.0,286000000000.0,2,2
2012,75,Paladin/Unison,0.0,256000000000.0,1,1
2012,76,Long Shot Factory,0.0,251000000000.0,4,2
2012,77,AFFRM,0.0,245000000000.0,2,2
2012,78,Janus Films,0.0,244000000000.0,3,2
2012,79,Abramorama,0.0,219000000000.0,2,2
2012,80,Area23a,0.0,215000000000.0,5,4
2012,81,ArtAffects,0.0,178000000000.0,1,1
2012,82,Cinedigm/Brian&Barrett,0.0,172000000000.0,1,1
2012,83,Brainstorm and Double Hope,0.0,166000000000.0,1,1
2012,84,Dada Films,0.0,161000000000.0,5,3
2012,85,Zipporah Films,0.0,158000000000.0,1,1
2012,86,New Yorker,0.0,158000000000.0,2,2
2012,87,Indican,0.0,157000000000.0,12,9
2012,88,Film Movement,0.0,126000000000.0,8,6
2012,89,Screen Media,0.0,117000000000.0,2,2
2012,90,Paladin,0.0,114000000000.0,4,3
2012,91,Freestyle Releasing,0.0,106000000000.0,3,3
2012,92,Alive Mind Cinema,0.0,104000000000.0,6,2
2012,93,PMK*BNC,0.0,104000000000.0,2,2
2012,94,In the Family,0.0,102000000000.0,1,0
2012,95,The Film Desk,0.0,99700000.0,12,3
2012,96,Sycamore,0.0,83600000.0,1,1
2012,97,Cinedigm Entertainment,0.0,82200000.0,3,3
2012,98,Palisades Tartan,0.0,75500000.0,1,1
2012,99,"Monterey Media, Inc.",0.0,74000000.0,6,6
2012,100,Hannover House,0.0,73200000.0,2,1
2012,101,Snagfilms,0.0,61700000.0,2,2
2012,102,Tyscot Manhaddon & Releve,0.0,54000000.0,1,1
2012,103,Flicker Alley,0.0,53000000.0,1,1
2012,104,S2BN Films,0.0,47700000.0,1,1
2012,105,Outsider Films,0.0,47000000.0,2,2
2012,106,Fisher-Klingenstein Films,0.0,43600000.0,1,1
2012,107,Kino Classics,0.0,41500000.0,2,0
2012,108,Slater Brothers,0.0,36500000.0,2,2
2012,109,NeoClassics Films,0.0,35700000.0,1,1
2012,110,Brainstorm Media,0.0,33100000.0,2,2
2012,111,Cinema Libre Studio,0.0,32400000.0,2,2
2012,112,Joules Films,0.0,30700000.0,1,1
2012,113,Image Entertainment,0.0,27300000.0,2,2
2012,114,House Lights Media,0.0,25700000.0,2,2
2012,115,APD/Cinema Conservancy,0.0,25400000.0,2,2
2012,116,Cinema Conservancy,0.0,24700000.0,2,2
2012,117,Red Flag Releasing,0.0,23000000.0,2,2
2012,118,Icarus Films,0.0,22800000.0,8,5
2012,119,The Film Collaborative,0.0,22700000.0,2,2
2012,120,Better Than Something,0.0,21700000.0,1,1
2012,121,Pasidg Productions,0.0,21600000.0,1,1
2012,122,KKM,0.0,20500000.0,1,0
2012,123,Truly Indie,0.0,19100000.0,2,2
2012,124,Unknown,0.0,18900000.0,1,1
2012,125,Argot Pictures,0.0,18800000.0,2,2
2012,126,Gigapix Releasing,0.0,18200000.0,1,1
2012,127,Outsider Pictures,0.0,18000000.0,1,1
2012,128,Dutchmen Films,0.0,16000000.0,1,1
2012,129,GoDigital,0.0,14600000.0,1,1
2012,130,Epic Pictures,0.0,14400000.0,1,1
2012,131,Secret Identity,0.0,14100000.0,1,1
2012,132,Datari Turner Productions,0.0,13500000.0,1,1
2012,133,7A Productions,0.0,13100000.0,1,1
2012,134,Pro-Motion Pictures,0.0,9000000.0,1,1
2012,135,Pelican House,0.0,8600000.0,1,1
2012,136,Transparent/Outerstratosphere,0.0,6100000.0,1,1
2012,137,Cinema Purgatorio,0.0,6100000.0,1,0
2012,138,Docurama Films,0.0,6000000.0,1,0
2012,139,Driving With Our Eyes Shut,0.0,5500000.0,1,0
2012,140,Shotown Pictures,0.0,4800000.0,1,0
2012,141,Corinth/TV360,0.0,3800000.0,1,1
2012,142,Gravity Arch,0.0,3700000.0,1,1
2012,143,Breaking Glass Pictures,0.0,3200000.0,1,1
2012,144,AfterLight,0.0,2600000.0,1,1
2012,145,Cortelyou Films,0.0,2200000.0,1,1
2012,146,Worldplay,0.0,2100000.0,1,0
2012,147,Found-Charger Cinema,0.0,2100000.0,2,1
2012,148,Cinema Libre,0.0,2000000.0,1,0
2012,149,Feature Presentations Releasing,0.0,2000000.0,1,1
2012,150,KimStim/Zeitgeist Films,0.0,1400000.0,1,1
2012,151,Kino,0.0,700000.0,1,0
2012,152,Wind Pixie,0.0,100000.0,1,0
2013,1,Warner Bros.,0.162,1863800000.0,35,26
2013,2,Buena Vista,0.149,1711000000.0,17,10
2013,3,Universal,0.124,1433300000.0,19,16
2013,4,Sony / Columbia,0.099,1144600000.0,20,15
2013,5,Lionsgate,0.09300000000000001,1069500000.0,26,21
2013,6,20th Century Fox,0.092,1064200000.0,19,14
2013,7,Paramount,0.084,966900000.0,16,10
2013,8,New Line,0.051,586300000.0,5,4
2013,9,Weinstein Company,0.043,491700000.0,21,16
2013,10,Relativity,0.021,241500000.0,9,9
2013,11,FilmDistrict,0.019,214900000.0,7,5
2013,12,Open Road Films,0.013000000000000001,148200000.0,8,7
2013,13,Fox Searchlight,0.01,114800000.0,11,8
2013,14,Focus Features,0.009000000000000001,101000000.0,10,6
2013,15,CBS Films,0.008,88000000.0,5,5
2013,16,Sony Classics,0.006,70200000.0,21,16
2013,17,Roadside Attractions,0.004,44800000.0,12,10
2013,18,A24,0.002,27900000.0,5,5
2013,19,Eros,0.001,13000000.0,17,16
2013,20,IFC,0.001,10700000.0,38,38
2013,21,UTV Communications,0.001,9600000.0,10,10
2013,22,Radius-TWC,0.001,7500000.0,8,8
2013,23,Magnolia,0.001,7200000.0,36,34
2013,24,Yash Raj,0.001,7200000.0,1,1
2013,25,Samuel Goldwyn,0.001,6600000.0,7,5
2013,26,High Top Releasing,0.0,3800000.0,5,5
2013,27,National Geographic Entertainment,0.0,3800000.0,3,1
2013,28,Picturehouse (II),0.0,3400000.0,1,1
2013,29,Picturehouse,0.0,3400000.0,1,1
2013,30,Millennium Ent.,0.0,3300000.0,9,9
2013,31,Cohen Media Group,0.0,3100000.0,10,11
2013,32,IMAX,0.0,2800000.0,4,1
2013,33,Reliance Big Pictures,0.0,2700000.0,4,3
2013,34,EchoLight Studios,0.0,2300000.0,2,2
2013,35,Shorts International,0.0,2100000.0,1,1
2013,36,Music Box Films,0.0,1700000.0,10,8
2013,37,Gathr Films,0.0,1600000.0,1,2
2013,38,Cinedigm Entertainment,0.0,1600000.0,12,11
2013,39,Purdie Distribution,0.0,1500000.0,1,1
2013,40,LD Entertainment,0.0,1400000.0,1,1
2013,41,Entertainment One,0.0,1400000.0,9,8
2013,42,Zeitgeist,0.0,1300000.0,7,6
2013,43,Anchor Bay Films,0.0,1300000.0,14,14
2013,44,Arenas Entertainment,0.0,1100000.0,1,1
2013,45,GKIDS,0.0,1000000.0,4,3
2013,46,RCR Distribution,0.0,1000000.0,1,1
2013,47,First Run,0.0,978000000000.0,24,22
2013,48,Exclusive Media,0.0,973000000000.0,2,2
2013,49,Adopt Films,0.0,962000000000.0,4,2
2013,50,Freestyle Releasing,0.0,953000000000.0,8,8
2013,51,Kino Lorber,0.0,885000000000.0,31,17
2013,52,Variance Films,0.0,883000000000.0,10,10
2013,53,Well Go USA,0.0,871000000000.0,8,8
2013,54,International Film Circuit,0.0,864000000000.0,6,5
2013,55,The Vladar Company,0.0,850000000000.0,1,1
2013,56,CJ Entertainment,0.0,841000000000.0,5,3
2013,57,Janus Films,0.0,833000000000.0,2,2
2013,58,Cinema Guild,0.0,752000000000.0,13,7
2013,59,Callbox LLC,0.0,708000000000.0,1,0
2013,60,Drafthouse,0.0,694000000000.0,6,6
2013,61,Submarine Deluxe,0.0,632000000000.0,5,4
2013,62,Methinx Entertainment,0.0,550000000000.0,1,1
2013,63,Pan Media & Entertainment,0.0,516000000000.0,1,1
2013,64,Paramount Vantage,0.0,498000000000.0,1,0
2013,65,Oscilloscope Pictures,0.0,483000000000.0,10,7
2013,66,The Film Arcade,0.0,472000000000.0,4,4
2013,67,erbp Film,0.0,444000000000.0,1,1
2013,68,Eleven Arts,0.0,443000000000.0,3,2
2013,69,China Lion,0.0,439000000000.0,7,6
2013,70,Tribeca Film,0.0,402000000000.0,18,16
2013,71,Ketchup Entertainment,0.0,374000000000.0,3,3
2013,72,eOne Entertainment,0.0,340000000000.0,1,1
2013,73,Strand,0.0,314000000000.0,15,11
2013,74,Indomina Media,0.0,280000000000.0,2,1
2013,75,Paladin/108 Media,0.0,277000000000.0,3,3
2013,76,Rialto,0.0,269000000000.0,13,9
2013,77,Main Street Films,0.0,259000000000.0,1,1
2013,78,Abramorama,0.0,215000000000.0,5,4
2013,79,Producers Distribution Agency,0.0,196000000000.0,2,1
2013,80,Codeblack Entertainment,0.0,194000000000.0,1,1
2013,81,Alive Mind Cinema,0.0,193000000000.0,3,1
2013,82,The Film Collective,0.0,190000000000.0,2,2
2013,83,Xlrator Media,0.0,157000000000.0,2,2
2013,84,Rocky Mountain Pictures,0.0,152000000000.0,1,1
2013,85,AMC Theaters,0.0,145000000000.0,2,2
2013,86,Rada Film Group,0.0,136000000000.0,1,1
2013,87,Seatzy/IMA,0.0,134000000000.0,1,1
2013,88,Excel,0.0,125000000000.0,1,1
2013,89,Paladin/Film Buff,0.0,120000000000.0,1,1
2013,90,Gabriel's Messenger Films,0.0,104000000000.0,1,1
2013,91,MPI Media Group,0.0,102000000000.0,1,1
2013,92,Janson Media,0.0,100000000000.0,1,1
2013,93,Waking Giants,0.0,90100000.0,1,1
2013,94,Distrib Films,0.0,86700000.0,3,3
2013,95,"Monterey Media, Inc.",0.0,84800000.0,4,7
2013,96,Image Entertainment,0.0,80600000.0,1,1
2013,97,Prabhudheva,0.0,80100000.0,1,1
2013,98,Onyx Films,0.0,79600000.0,1,0
2013,99,Liberty Street Films,0.0,77600000.0,1,1
2013,100,The Film Collaborative,0.0,71100000.0,2,2
2013,101,Area23a,0.0,68300000.0,5,4
2013,102,Snagfilms,0.0,63800000.0,1,0
2013,103,APD/Cinema Conservancy,0.0,55600000.0,4,3
2013,104,Screen Media,0.0,55300000.0,1,2
2013,105,River Rain,0.0,54500000.0,1,1
2013,106,Armando Montelongo Productions,0.0,54200000.0,1,1
2013,107,Indican,0.0,53100000.0,5,3
2013,108,Noujaim Films,0.0,53000000.0,1,1
2013,109,Film Movement,0.0,51200000.0,6,5
2013,110,Brainstorm Media,0.0,48800000.0,2,2
2013,111,Icarus Films,0.0,47100000.0,2,1
2013,112,Le Petit Canyon,0.0,46400000.0,1,1
2013,113,Wolfe Releasing,0.0,45500000.0,1,1
2013,114,Lambert Releasing,0.0,45000000.0,1,1
2013,115,Rockstone Releasing,0.0,41500000.0,1,1
2013,116,Page 124 Productions,0.0,41100000.0,1,0
2013,117,House Lights Media,0.0,40600000.0,1,1
2013,118,Leisure Time,0.0,39600000.0,1,1
2013,119,Fine Line Media,0.0,38900000.0,1,1
2013,120,Drive-in Doc LLC,0.0,36800000.0,1,1
2013,121,The Film Desk,0.0,35400000.0,11,2
2013,122,Vitagraph,0.0,34400000.0,2,2
2013,123,Active Fox Productions,0.0,33000000.0,2,2
2013,124,Long Shot Factory,0.0,30900000.0,1,0
2013,125,Cinipix,0.0,29900000.0,1,1
2013,126,Carlotta Films,0.0,27700000.0,1,1
2013,127,FilmBuff,0.0,27600000.0,1,1
2013,128,Driving With Our Eyes Shut,0.0,27000000.0,4,2
2013,129,Breaking Glass Pictures,0.0,27000000.0,1,1
2013,130,Doppelganger Releasing,0.0,27000000.0,3,3
2013,131,Zipporah Films,0.0,26500000.0,1,1
2013,132,Steelyard Pictures,0.0,25000000.0,1,1
2013,133,"Ghosts Media, Inc.",0.0,20700000.0,1,1
2013,134,GoGoGo Entertainment,0.0,19900000.0,1,1
2013,135,Striped Entertainment,0.0,19800000.0,3,3
2013,136,NoCoast Artists,0.0,19500000.0,1,1
2013,137,AFFRM,0.0,18300000.0,2,2
2013,138,Dada Films,0.0,17700000.0,1,1
2013,139,Follow Your Nose Films,0.0,16700000.0,1,1
2013,140,Argot Pictures,0.0,16399999.999999998,4,3
2013,141,Loki Films,0.0,14400000.0,1,0
2013,142,Content Media,0.0,14400000.0,1,1
2013,143,ATO Pictures,0.0,13500000.0,1,1
2013,144,Archstone,0.0,13300000.0,2,2
2013,145,Leave It Better,0.0,10700000.0,1,1
2013,146,Bonfire Films of America,0.0,10600000.0,1,1
2013,147,Starz Media,0.0,10400000.0,1,1
2013,148,Vanguardia Films,0.0,9300000.0,1,1
2013,149,The Ashton Times,0.0,9300000.0,1,1
2013,150,The Happy Sad LLC,0.0,8400000.0,1,1
2013,151,Gold Cap Films,0.0,7400000.0,1,1
2013,152,KimStim,0.0,6900000.0,1,1
2013,153,Unknown,0.0,6500000.0,2,3
2013,154,Paladin,0.0,5800000.0,1,1
2013,155,Under the Milky Way,0.0,4200000.0,1,1
2013,156,Cinema Libre Studio,0.0,3400000.0,1,1
2013,157,Cinema Purgatorio,0.0,3300000.0,1,1
2013,158,IM Global/Blumhouse,0.0,3100000.0,1,1
2013,159,Cinema Libre,0.0,3000000.0,1,1
2013,160,Reactor 88 Studios,0.0,2200000.0,1,1
2013,161,AfterLight,0.0,2200000.0,2,2
2013,162,Palisades Tartan,0.0,1600000.0,1,0
2013,163,Blue Llama,0.0,1100000.0,1,1
2013,164,Wind Pixie,0.0,200000.0,1,0
2014,1,20th Century Fox,0.165,1790500000.0,22,17
2014,2,Buena Vista,0.149,1617500000.0,17,13
2014,3,Warner Bros.,0.14400000000000002,1562500000.0,32,23
2014,4,Sony / Columbia,0.11599999999999999,1261500000.0,22,19
2014,5,Universal,0.10300000000000001,1115300000.0,18,14
2014,6,Paramount,0.09699999999999999,1052900000.0000001,18,14
2014,7,Lionsgate,0.068,736900000.0,22,18
2014,8,New Line,0.044000000000000004,480700000.0,6,5
2014,9,Weinstein Company,0.02,222000000.0,19,15
2014,10,Relativity,0.017,186500000.0,12,8
2014,11,Open Road Films,0.015,162700000.0,9,7
2014,12,Fox Searchlight,0.013999999999999999,147800000.0,11,8
2014,13,Focus Features,0.012,126000000.0,12,11
2014,14,Freestyle Releasing,0.006999999999999999,78200000.0,12,12
2014,15,Sony Classics,0.004,41800000.0,22,15
2014,16,Roadside Attractions,0.003,37300000.0,14,13
2014,17,IFC,0.003,32700000.000000004,42,38
2014,18,Clarius Entertainment,0.002,26900000.0,3,3
2014,19,UTV Communications,0.001,15900000.0,9,9
2014,20,CBS Films,0.001,14200000.0,5,3
2014,21,A24,0.001,13300000.0,10,10
2014,22,Radius-TWC,0.001,10100000.0,15,12
2014,23,IMAX,0.001,7900000.0,5,0
2014,24,Music Box Films,0.001,7100000.0,16,15
2014,25,Eros,0.001,6700000.0,13,13
2014,26,Purdie Distribution,0.001,6600000.0,2,1
2014,27,Millennium Ent.,0.001,5800000.0,5,5
2014,28,Cohen Media Group,0.0,5300000.0,12,12
2014,29,Magnolia,0.0,5200000.0,35,32
2014,30,Samuel Goldwyn,0.0,4900000.0,9,9
2014,31,National Geographic Entertainment,0.0,4800000.0,1,0
2014,32,Entertainment One,0.0,3800000.0,8,8
2014,33,China Lion,0.0,3300000.0,11,9
2014,34,FIP,0.0,3200000.0,2,2
2014,35,CJ Entertainment,0.0,3100000.0,5,5
2014,36,Screenvision,0.0,2600000.0,1,1
2014,37,Janus Films,0.0,2500000.0,2,1
2014,38,Saban Films,0.0,2200000.0,1,1
2014,39,Shorts International,0.0,2200000.0,1,1
2014,40,Reliance Big Pictures,0.0,1700000.0,3,3
2014,41,Well Go USA,0.0,1600000.0,13,13
2014,42,Tribeca Film,0.0,1300000.0,12,10
2014,43,Abramorama,0.0,1200000.0,6,6
2014,44,Triumph,0.0,1200000.0,1,1
2014,45,Drafthouse,0.0,1100000.0,12,11
2014,46,Ten Furlongs,0.0,1100000.0,1,1
2014,47,Kino Lorber,0.0,1000000.0,30,24
2014,48,Counterpoint Films,0.0,972000000000.0,1,1
2014,49,GKIDS,0.0,965000000000.0,4,4
2014,50,Liberty Studios,0.0,935000000000.0,1,1
2014,51,Atlas Distribution,0.0,847000000000.0,1,1
2014,52,Yash Raj,0.0,837000000000.0,1,0
2014,53,Seatzy/IMA,0.0,754000000000.0,1,0
2014,54,Zeitgeist,0.0,740000000000.0,8,6
2014,55,Strand,0.0,733000000000.0,14,13
2014,56,Future Educational Films,0.0,602000000000.0,1,0
2014,57,Oscilloscope Pictures,0.0,562000000000.0,8,8
2014,58,Adopt Films,0.0,559000000000.0,3,2
2014,59,Ocean Avenue Entertainment,0.0,549000000000.0,1,1
2014,60,Hannover House,0.0,543000000000.0,1,1
2014,61,Eleven Arts,0.0,474000000000.0,9,8
2014,62,American Experience Films,0.0,440000000000.0,1,1
2014,63,Amplify,0.0,431000000000.0,3,3
2014,64,Cinedigm Entertainment,0.0,417000000000.0,4,4
2014,65,Rialto,0.0,393000000000.0,12,10
2014,66,"Monterey Media, Inc.",0.0,392000000000.0,11,12
2014,67,Area23a,0.0,365000000000.0,1,1
2014,68,eOne Entertainment,0.0,355000000000.0,5,5
2014,69,Variance Films,0.0,343000000000.0,11,7
2014,70,Xlrator Media,0.0,341000000000.0,1,1
2014,71,Bond/360,0.0,337000000000.0,2,2
2014,72,Picturehouse (II),0.0,333000000000.0,1,1
2014,73,Ketchup Entertainment,0.0,325000000000.0,5,3
2014,74,Film Movement,0.0,299000000000.0,9,9
2014,75,JSC Entertainment,0.0,294000000000.0,1,1
2014,76,Abkco Films,0.0,294000000000.0,1,1
2014,77,International Film Circuit,0.0,276000000000.0,6,2
2014,78,Big World Pictures,0.0,270000000000.0,4,4
2014,79,First Run,0.0,262000000000.0,19,15
2014,80,Five & Two Pictures,0.0,248000000000.0,1,1
2014,81,DisruptiveLA,0.0,236000000000.0,1,1
2014,82,Long Shot Factory,0.0,234000000000.0,2,2
2014,83,Gathr Films,0.0,223000000000.0,3,2
2014,84,Proud Mother Pictures,0.0,203000000000.0,1,1
2014,85,Rocky Mountain Pictures,0.0,201000000000.0,4,4
2014,86,Zipporah Films,0.0,193000000000.0,2,1
2014,87,Distrib Films,0.0,172000000000.0,3,3
2014,88,Giant Flick,0.0,160000000000.0,1,1
2014,89,Paladin,0.0,143000000000.0,1,1
2014,90,Cinema Purgatorio,0.0,128000000000.0,1,1
2014,91,High Top Releasing,0.0,125000000000.0,1,1
2014,92,Dada Films,0.0,116000000000.0,3,3
2014,93,The Orchard,0.0,111000000000.0,1,1
2014,94,Phase 4,0.0,111000000000.0,2,2
2014,95,Saboteur Media,0.0,101000000000.0,1,1
2014,96,Walking on Water Films,0.0,101000000000.0,1,1
2014,97,Icarus Films,0.0,100000000000.0,8,6
2014,98,Submarine Deluxe,0.0,98100000.0,4,3
2014,99,Alive Mind Cinema,0.0,96700000.0,1,0
2014,100,Cinema Guild,0.0,96700000.0,11,7
2014,101,Starz Media,0.0,92700000.0,3,3
2014,102,The Film Desk,0.0,87000000.0,8,1
2014,103,The Film Collaborative,0.0,85800000.0,5,4
2014,104,North/South Pictures,0.0,82300000.0,1,1
2014,105,Argot Pictures,0.0,80500000.0,3,3
2014,106,Word Films,0.0,72100000.0,1,1
2014,107,Noujaim Films,0.0,71300000.0,1,0
2014,108,River Rain,0.0,70100000.0,1,0
2014,109,Anchor Bay Films,0.0,59000000.0,2,2
2014,110,Gravitas Ventures,0.0,52900000.0,1,1
2014,111,Indican,0.0,52200000.0,5,5
2014,112,Vitagraph,0.0,52200000.0,2,2
2014,113,Quadratic Media,0.0,50000000.0,1,1
2014,114,Spacey LTD,0.0,49600000.0,1,1
2014,115,Carlotta Films,0.0,49000000.0,3,2
2014,116,FilmBuff/Participant Media,0.0,48900000.0,1,1
2014,117,Screen Media,0.0,48700000.0,1,1
2014,118,Seatzy,0.0,45400000.0,1,1
2014,119,Breaking Glass Pictures,0.0,38100000.0,1,1
2014,120,APD/Cinema Conservancy,0.0,36500000.0,5,1
2014,121,Define American,0.0,30700000.0,1,1
2014,122,Moving Visions Entertainment,0.0,30100000.0,1,1
2014,123,Providence Film Partners,0.0,29700000.0,1,1
2014,124,Riot Studios,0.0,23400000.0,1,1
2014,125,First Pond,0.0,19500000.0,1,1
2014,126,Richmond Media Ent.,0.0,19500000.0,1,1
2014,127,Leisure Time,0.0,18500000.0,1,0
2014,128,Unknown,0.0,17900000.0,2,2
2014,129,Kartemquin Films,0.0,17300000.0,1,1
2014,130,FilmRise,0.0,16900000.0,1,1
2014,131,Drive-in Doc LLC,0.0,15700000.0,1,0
2014,132,Treetops Productions,0.0,15600000.0,1,0
2014,133,Barking Cow Media Group,0.0,13400000.0,1,1
2014,134,Revolver,0.0,12600000.0,1,1
2014,135,"Touch the Wall, LLC",0.0,12200000.0,1,1
2014,136,mTuckman Media,0.0,12100000.0,1,1
2014,137,Outsider Pictures,0.0,11600000.0,1,1
2014,138,Corinth Films,0.0,11300000.0,1,1
2014,139,Shoot First Inc.,0.0,11000000.0,1,1
2014,140,Parade Deck Films,0.0,11000000.0,2,2
2014,141,Liberty Street Films,0.0,10400000.0,1,0
2014,142,Rada Film Group,0.0,10300000.0,1,0
2014,143,Old Glove Productions,0.0,8500000.0,1,1
2014,144,Viva Pictures Distribution,0.0,8199999.999999999,1,1
2014,145,Under the Milky Way,0.0,7800000.0,2,1
2014,146,Cinema Libre Studio,0.0,7400000.0,1,1
2014,147,Cinema Libre,0.0,7400000.0,1,1
2014,148,Driving With Our Eyes Shut,0.0,7400000.0,2,0
2014,149,Artmattan Prods.,0.0,6500000.0,1,1
2014,150,The Film Arcade,0.0,6400000.0,1,1
2014,151,KimStim,0.0,5900000.0,1,1
2014,152,Shout! Factory,0.0,5600000.0,2,2
2014,153,Baxter Bros.,0.0,5400000.0,1,1
2014,154,EchoLight Studios,0.0,5400000.0,1,0
2014,155,The Only Real Game Movie,0.0,5400000.0,1,1
2014,156,The Vladar Company,0.0,4700000.0,1,1
2014,157,Vertical Entertainment,0.0,4300000.0,1,1
